household_id,lat,lon,district,sector,children_under5,avg_meal_count,water_source,sanitation_tier,income_band,urban_rural
HH00890,-1.883538,30.132213,Gasabo,Remera,2,4.0,piped,improved,medium,urban
HH00891,-1.880956,30.058983,Gasabo,Kimironko,1,2.0,piped,basic,low,urban
HH00892,-1.917752,30.131405,Gasabo,Remera,2,2.0,river_lake,open_defecation,low,rural
HH00893,-1.880919,30.156998,Gasabo,Remera,1,3.0,piped,improved,medium,urban
HH00894,-1.899383,30.069876,Gasabo,Kimironko,1,3.0,protected_well,open_defecation,high,urban
HH00895,-1.845763,30.123657,Gasabo,Kacyiru,3,3.0,piped,improved,low,urban
HH00896,-1.895527,30.103154,Gasabo,Kimironko,1,3.0,protected_well,limited,low,urban
HH00897,-1.851988,30.071224,Gasabo,Kacyiru,1,3.0,piped,improved,high,urban
HH00898,-1.898213,30.101339,Gasabo,Kimironko,0,3.0,piped,limited,low,urban
HH00899,-1.897174,30.155588,Gasabo,Remera,1,5.0,piped,basic,medium,urban
HH00900,-1.924783,30.062413,Gasabo,Kimironko,2,2.0,protected_well,improved,medium,urban
HH00901,-1.887243,30.107049,Gasabo,Kimironko,1,2.0,piped,improved,low,urban
HH00902,-1.861615,30.061837,Gasabo,Kacyiru,1,4.0,protected_well,limited,low,urban
HH00903,-1.848829,30.147172,Gasabo,Kacyiru,5,2.0,unprotected_well,basic,low,rural
HH00904,-1.901599,30.133184,Gasabo,Remera,4,2.0,unprotected_well,limited,low,rural
HH00905,-1.896066,30.060347,Gasabo,Kimironko,2,3.0,protected_well,improved,medium,urban
HH00906,-1.828456,30.098228,Gasabo,Kacyiru,2,2.0,piped,basic,medium,urban
HH00907,-1.919548,30.087564,Gasabo,Kimironko,1,4.0,piped,improved,low,urban
HH00908,-1.881327,30.154505,Gasabo,Remera,3,5.0,piped,open_defecation,medium,urban
HH00909,-1.856405,30.06864,Gasabo,Kacyiru,2,2.0,piped,improved,low,urban
HH00910,-1.8767,30.093203,Gasabo,Kimironko,2,5.0,unprotected_well,improved,high,urban
HH00911,-1.882632,30.146098,Gasabo,Remera,0,4.0,protected_well,improved,low,urban
HH00912,-1.90796,30.065928,Gasabo,Kimironko,5,3.0,piped,limited,very_low,rural
HH00913,-1.835244,30.094318,Gasabo,Kacyiru,0,3.0,unprotected_well,improved,medium,rural
HH00914,-1.877557,30.166758,Gasabo,Remera,0,3.0,piped,basic,medium,urban
HH00915,-1.911956,30.068826,Gasabo,Kimironko,1,3.0,piped,improved,very_low,urban
HH00916,-1.900935,30.076498,Gasabo,Kimironko,2,4.0,piped,improved,low,urban
HH00917,-1.905915,30.131258,Gasabo,Remera,3,4.0,piped,improved,high,urban
HH00918,-1.924021,30.060459,Gasabo,Kimironko,3,4.0,protected_well,improved,low,urban
HH00919,-1.860462,30.123948,Gasabo,Kacyiru,3,5.0,protected_well,basic,medium,urban
HH00920,-1.921507,30.063815,Gasabo,Kimironko,3,4.0,unprotected_well,improved,low,urban
HH00921,-1.891732,30.129444,Gasabo,Remera,3,3.0,piped,limited,low,urban
HH00922,-1.854632,30.13918,Gasabo,Kacyiru,4,1.0,unprotected_well,limited,very_low,rural
HH00923,-1.839059,30.087832,Gasabo,Kacyiru,2,5.0,protected_well,basic,low,urban
HH00924,-1.911638,30.121297,Gasabo,Remera,3,2.0,piped,limited,medium,urban
HH00925,-1.843435,30.133656,Gasabo,Kacyiru,3,2.0,protected_well,basic,very_low,urban
HH00926,-1.915105,30.150952,Gasabo,Remera,1,5.0,piped,improved,medium,urban
HH00927,-1.835714,30.135684,Gasabo,Kacyiru,1,5.0,unprotected_well,basic,very_low,urban
HH00928,-1.890569,30.083247,Gasabo,Kimironko,3,2.0,piped,basic,medium,urban
HH00929,-1.898299,30.07878,Gasabo,Kimironko,3,3.0,piped,basic,medium,urban
HH00930,-1.898795,30.099549,Gasabo,Kimironko,2,3.0,piped,improved,very_low,urban
HH00931,-1.864178,30.143464,Gasabo,Kacyiru,3,1.0,river_lake,open_defecation,very_low,rural
HH00932,-1.912573,30.091606,Gasabo,Kimironko,0,4.0,protected_well,improved,high,urban
HH00933,-1.825117,30.11405,Gasabo,Kacyiru,2,2.0,protected_well,limited,low,urban
HH00934,-1.889187,30.152873,Gasabo,Remera,5,1.0,river_lake,limited,low,rural
HH00935,-1.872038,30.057142,Gasabo,Kacyiru,3,2.0,unprotected_well,improved,very_low,rural
HH00936,-1.916614,30.110215,Gasabo,Kimironko,2,2.0,piped,improved,high,urban
HH00937,-1.91145,30.138549,Gasabo,Remera,0,3.0,protected_well,limited,low,rural
HH00938,-1.880517,30.057053,Gasabo,Kimironko,0,4.0,piped,improved,high,urban
HH00939,-1.889381,30.160786,Gasabo,Remera,1,4.0,unprotected_well,basic,high,urban
HH00940,-1.877092,30.109929,Gasabo,Kimironko,1,3.0,piped,improved,medium,urban
HH00941,-1.854697,30.104231,Gasabo,Kacyiru,3,5.0,piped,improved,low,urban
HH00942,-1.907635,30.06638,Gasabo,Kimironko,1,3.0,piped,improved,high,urban
HH00943,-1.877894,30.080486,Gasabo,Kimironko,2,5.0,protected_well,basic,medium,urban
HH00944,-1.886184,30.0824,Gasabo,Kimironko,3,3.0,piped,open_defecation,high,urban
HH00945,-1.83128,30.079899,Gasabo,Kacyiru,1,3.0,unprotected_well,open_defecation,very_low,rural
HH00946,-1.911953,30.083391,Gasabo,Kimironko,2,5.0,protected_well,limited,low,urban
HH00947,-1.911551,30.069921,Gasabo,Kimironko,3,3.0,piped,improved,medium,urban
HH00948,-1.915121,30.114462,Gasabo,Remera,0,3.0,protected_well,basic,medium,urban
HH00949,-1.837649,30.115448,Gasabo,Kacyiru,1,5.0,unprotected_well,limited,medium,urban
HH00950,-1.839148,30.100907,Gasabo,Kacyiru,1,2.0,piped,open_defecation,low,urban
HH00951,-1.849764,30.150638,Gasabo,Kacyiru,3,5.0,piped,improved,low,urban
HH00952,-1.912982,30.094223,Gasabo,Kimironko,0,5.0,piped,improved,low,urban
HH00953,-1.887899,30.117218,Gasabo,Remera,1,3.0,unprotected_well,basic,medium,urban
HH00954,-1.841951,30.118433,Gasabo,Kacyiru,3,5.0,protected_well,open_defecation,medium,urban
HH00955,-1.877501,30.06762,Gasabo,Kimironko,1,3.0,protected_well,limited,low,rural
HH00956,-1.878756,30.134958,Gasabo,Remera,0,3.0,protected_well,improved,medium,urban
HH00957,-1.889551,30.092722,Gasabo,Kimironko,3,4.0,piped,improved,high,urban
HH00958,-1.85712,30.085474,Gasabo,Kacyiru,0,1.0,unprotected_well,limited,low,rural
HH00959,-1.912129,30.065963,Gasabo,Kimironko,2,3.0,protected_well,improved,medium,urban
HH00960,-1.886221,30.164579,Gasabo,Remera,2,5.0,piped,limited,low,urban
HH00961,-1.92969,30.111021,Gasabo,Kimironko,0,3.0,protected_well,improved,medium,urban
HH00962,-1.895715,30.085284,Gasabo,Kimironko,3,4.0,protected_well,basic,low,urban
HH00963,-1.835643,30.087268,Gasabo,Kacyiru,0,2.0,piped,improved,high,urban
HH00964,-1.893739,30.117779,Gasabo,Remera,3,5.0,piped,improved,high,urban
HH00965,-1.864178,30.098124,Gasabo,Kacyiru,2,3.0,protected_well,basic,medium,urban
HH00966,-1.883443,30.143297,Gasabo,Remera,1,2.0,piped,basic,low,urban
HH00967,-1.864167,30.143543,Gasabo,Kacyiru,1,3.0,unprotected_well,limited,low,rural
HH00968,-1.845426,30.062375,Gasabo,Kacyiru,0,3.0,piped,limited,low,urban
HH00969,-1.844932,30.059465,Gasabo,Kacyiru,1,3.0,unprotected_well,improved,low,rural
HH00970,-1.910321,30.159301,Gasabo,Remera,4,3.0,river_lake,improved,medium,rural
HH00971,-1.893878,30.090669,Gasabo,Kimironko,2,5.0,protected_well,basic,high,urban
HH00972,-1.878714,30.107245,Gasabo,Kimironko,0,5.0,protected_well,improved,medium,urban
HH00973,-1.884409,30.064945,Gasabo,Kimironko,0,3.0,protected_well,open_defecation,low,urban
HH00974,-1.894631,30.082097,Gasabo,Kimironko,3,2.0,unprotected_well,open_defecation,low,rural
HH00975,-1.831711,30.070905,Gasabo,Kacyiru,0,3.0,piped,improved,medium,urban
HH00976,-1.912874,30.121488,Gasabo,Remera,1,4.0,unprotected_well,open_defecation,medium,urban
HH00977,-1.908391,30.108163,Gasabo,Kimironko,1,2.0,protected_well,improved,very_low,urban
HH00978,-1.906551,30.123635,Gasabo,Remera,1,4.0,unprotected_well,improved,low,urban
HH00979,-1.848146,30.071536,Gasabo,Kacyiru,2,5.0,unprotected_well,improved,medium,urban
HH00980,-1.857726,30.116051,Gasabo,Kacyiru,0,3.0,piped,improved,medium,urban
HH00981,-1.877588,30.088647,Gasabo,Kimironko,1,2.0,piped,improved,low,urban
HH00982,-1.893925,30.083349,Gasabo,Kimironko,0,3.0,protected_well,limited,low,urban
HH00983,-1.886906,30.107261,Gasabo,Kimironko,3,2.0,unprotected_well,improved,low,urban
HH00984,-1.89984,30.120024,Gasabo,Remera,2,2.0,piped,open_defecation,low,rural
HH00985,-1.878025,30.115449,Gasabo,Remera,3,3.0,piped,basic,medium,urban
HH00986,-1.917667,30.071345,Gasabo,Kimironko,3,5.0,piped,improved,low,urban
HH00987,-1.857432,30.166985,Gasabo,Kacyiru,0,5.0,protected_well,improved,medium,urban
HH00988,-1.900185,30.057752,Gasabo,Kimironko,0,4.0,river_lake,basic,medium,urban
HH00989,-1.869766,30.122449,Gasabo,Kacyiru,0,5.0,protected_well,limited,medium,urban
HH00990,-1.869691,30.068618,Gasabo,Kacyiru,2,2.0,piped,improved,medium,urban
HH00991,-1.921116,30.144966,Gasabo,Remera,4,1.0,river_lake,open_defecation,low,rural
HH00992,-1.874469,30.104756,Gasabo,Kacyiru,3,3.0,piped,improved,medium,urban
HH00993,-1.890733,30.120474,Gasabo,Remera,2,3.0,piped,limited,low,rural
HH00994,-1.903097,30.125196,Gasabo,Remera,3,4.0,piped,improved,low,urban
HH00995,-1.885615,30.063243,Gasabo,Kimironko,2,4.0,protected_well,improved,medium,urban
HH00996,-1.877597,30.057192,Gasabo,Kimironko,3,1.0,protected_well,basic,very_low,rural
HH00997,-1.910559,30.137347,Gasabo,Remera,2,1.0,unprotected_well,limited,low,rural
HH00998,-1.880041,30.084659,Gasabo,Kimironko,1,3.0,unprotected_well,basic,low,urban
HH00999,-1.928925,30.06584,Gasabo,Kimironko,1,5.0,piped,limited,very_low,urban
HH01000,-1.825558,30.138815,Gasabo,Kacyiru,0,3.0,piped,improved,low,urban
HH01001,-1.919648,30.081408,Gasabo,Kimironko,2,4.0,piped,basic,very_low,urban
HH01002,-1.8429,30.123351,Gasabo,Kacyiru,2,3.0,piped,improved,low,urban
HH01003,-1.838016,30.096893,Gasabo,Kacyiru,0,2.0,piped,improved,low,rural
HH01004,-1.919587,30.124662,Gasabo,Remera,0,5.0,protected_well,basic,medium,urban
HH01005,-1.85348,30.06201,Gasabo,Kacyiru,1,2.0,piped,open_defecation,medium,urban
HH01006,-1.860256,30.16112,Gasabo,Kacyiru,2,3.0,piped,basic,very_low,urban
HH01007,-1.871995,30.069361,Gasabo,Kacyiru,2,3.0,piped,limited,low,urban
HH01008,-1.892431,30.107574,Gasabo,Kimironko,3,3.0,piped,improved,low,urban
HH01009,-1.868383,30.1054,Gasabo,Kacyiru,2,5.0,piped,limited,high,urban
HH01010,-1.876283,30.147757,Gasabo,Remera,0,1.0,river_lake,improved,low,rural
HH01011,-1.873457,30.058995,Gasabo,Kacyiru,3,3.0,unprotected_well,basic,very_low,rural
HH01012,-1.899505,30.077757,Gasabo,Kimironko,1,3.0,piped,open_defecation,low,urban
HH01013,-1.884834,30.101615,Gasabo,Kimironko,3,2.0,unprotected_well,open_defecation,low,rural
HH01014,-1.842,30.166797,Gasabo,Kacyiru,3,3.0,river_lake,improved,medium,urban
HH01015,-1.926415,30.074745,Gasabo,Kimironko,0,5.0,unprotected_well,basic,low,urban
HH01016,-1.852822,30.145983,Gasabo,Kacyiru,3,5.0,piped,basic,low,urban
HH01017,-1.924143,30.119593,Gasabo,Remera,2,3.0,piped,improved,very_low,urban
HH01018,-1.828893,30.112976,Gasabo,Kacyiru,0,3.0,protected_well,limited,medium,urban
HH01019,-1.822792,30.119988,Gasabo,Kacyiru,0,2.0,piped,improved,very_low,urban
HH01020,-1.891817,30.070964,Gasabo,Kimironko,2,5.0,piped,improved,medium,urban
HH01021,-1.845947,30.061467,Gasabo,Kacyiru,3,5.0,piped,basic,low,urban
HH01022,-1.844693,30.103498,Gasabo,Kacyiru,0,3.0,river_lake,basic,very_low,urban
HH01023,-1.909768,30.146788,Gasabo,Remera,3,3.0,piped,open_defecation,high,urban
HH01024,-1.84926,30.115146,Gasabo,Kacyiru,3,4.0,piped,open_defecation,very_low,urban
HH01025,-1.905157,30.15879,Gasabo,Remera,1,5.0,piped,limited,medium,urban
HH01026,-1.854726,30.060489,Gasabo,Kacyiru,0,3.0,piped,improved,medium,urban
HH01027,-1.884336,30.063126,Gasabo,Kimironko,3,4.0,protected_well,improved,medium,urban
HH01028,-1.906492,30.140021,Gasabo,Remera,2,3.0,piped,improved,medium,urban
HH01029,-1.90657,30.069967,Gasabo,Kimironko,0,3.0,piped,improved,medium,urban
HH01030,-1.850922,30.078573,Gasabo,Kacyiru,3,5.0,unprotected_well,improved,medium,urban
HH01031,-1.860373,30.123003,Gasabo,Kacyiru,0,3.0,piped,basic,medium,urban
HH01032,-1.884717,30.133817,Gasabo,Remera,1,2.0,protected_well,improved,high,urban
HH01033,-1.885107,30.162097,Gasabo,Remera,3,4.0,protected_well,basic,medium,urban
HH01034,-1.885348,30.159127,Gasabo,Remera,1,5.0,piped,limited,low,urban
HH01035,-1.928461,30.076133,Gasabo,Kimironko,2,5.0,protected_well,improved,very_low,urban
HH01036,-1.895084,30.057213,Gasabo,Kimironko,2,5.0,protected_well,improved,very_low,urban
HH01037,-1.925151,30.164394,Gasabo,Remera,1,2.0,protected_well,improved,medium,urban
HH01038,-1.836133,30.140966,Gasabo,Kacyiru,1,3.0,piped,improved,medium,urban
HH01039,-1.828436,30.116466,Gasabo,Kacyiru,3,5.0,piped,basic,medium,urban
HH01040,-1.895084,30.097443,Gasabo,Kimironko,1,2.0,piped,limited,medium,urban
HH01041,-1.855521,30.110174,Gasabo,Kacyiru,4,1.0,protected_well,limited,very_low,rural
HH01042,-1.928316,30.119312,Gasabo,Remera,3,3.0,unprotected_well,open_defecation,low,rural
HH01043,-1.893737,30.165504,Gasabo,Remera,3,3.0,piped,basic,medium,urban
HH01044,-1.875667,30.068377,Gasabo,Kimironko,0,4.0,protected_well,improved,low,urban
HH01045,-1.925043,30.095125,Gasabo,Kimironko,1,5.0,protected_well,improved,medium,urban
HH01046,-1.857004,30.153385,Gasabo,Kacyiru,0,4.0,piped,improved,medium,urban
HH01047,-1.91425,30.068825,Gasabo,Kimironko,0,3.0,protected_well,improved,low,urban
HH01048,-1.915631,30.155564,Gasabo,Remera,2,2.0,piped,improved,low,urban
HH01049,-1.868001,30.111995,Gasabo,Kacyiru,3,4.0,protected_well,improved,high,urban
HH01050,-1.891818,30.058839,Gasabo,Kimironko,2,3.0,piped,improved,high,urban
HH01051,-1.832253,30.163757,Gasabo,Kacyiru,0,2.0,unprotected_well,improved,high,urban
HH01052,-1.926711,30.076784,Gasabo,Kimironko,2,3.0,piped,improved,low,urban
HH01053,-1.924327,30.065233,Gasabo,Kimironko,1,2.0,unprotected_well,limited,low,rural
HH01054,-1.913221,30.076743,Gasabo,Kimironko,5,2.0,unprotected_well,open_defecation,low,rural
HH01055,-1.884412,30.139996,Gasabo,Remera,2,2.0,piped,open_defecation,high,urban
HH01056,-1.880474,30.165921,Gasabo,Remera,2,1.0,river_lake,improved,very_low,rural
HH01057,-1.885248,30.143676,Gasabo,Remera,2,4.0,unprotected_well,improved,high,urban
HH01058,-1.891893,30.128283,Gasabo,Remera,2,3.0,protected_well,improved,high,urban
HH01059,-1.917413,30.068815,Gasabo,Kimironko,0,3.0,protected_well,improved,medium,urban
HH01060,-1.84215,30.0846,Gasabo,Kacyiru,3,3.0,unprotected_well,improved,medium,urban
HH01061,-1.82623,30.063439,Gasabo,Kacyiru,1,4.0,unprotected_well,basic,medium,urban
HH01062,-1.878241,30.064805,Gasabo,Kimironko,0,3.0,piped,basic,low,urban
HH01063,-1.883335,30.061801,Gasabo,Kimironko,1,5.0,piped,basic,high,urban
HH01064,-1.887104,30.161474,Gasabo,Remera,1,3.0,unprotected_well,open_defecation,very_low,urban
HH01065,-1.824018,30.164012,Gasabo,Kacyiru,3,2.0,river_lake,basic,very_low,rural
HH01066,-1.82785,30.118729,Gasabo,Kacyiru,0,4.0,unprotected_well,improved,low,urban
HH01067,-1.903648,30.069774,Gasabo,Kimironko,3,3.0,river_lake,basic,low,urban
HH01068,-1.887339,30.095631,Gasabo,Kimironko,2,2.0,piped,limited,low,urban
HH01069,-1.892772,30.076878,Gasabo,Kimironko,0,5.0,piped,improved,low,urban
HH01070,-1.840593,30.078482,Gasabo,Kacyiru,0,3.0,piped,limited,medium,urban
HH01071,-1.834876,30.162833,Gasabo,Kacyiru,0,3.0,protected_well,basic,medium,urban
HH01072,-1.92994,30.159635,Gasabo,Remera,3,2.0,piped,improved,high,urban
HH01073,-1.883785,30.137178,Gasabo,Remera,0,2.0,unprotected_well,improved,low,urban
HH01074,-1.83693,30.100255,Gasabo,Kacyiru,3,5.0,protected_well,limited,low,urban
HH01075,-1.913245,30.09603,Gasabo,Kimironko,0,4.0,unprotected_well,basic,medium,urban
HH01076,-1.878335,30.120613,Gasabo,Remera,3,3.0,piped,improved,high,urban
HH01077,-1.91751,30.081702,Gasabo,Kimironko,3,3.0,river_lake,improved,high,urban
HH01078,-1.875601,30.068577,Gasabo,Kimironko,0,3.0,unprotected_well,improved,low,rural
HH01079,-1.920486,30.137449,Gasabo,Remera,0,3.0,protected_well,basic,medium,rural
HH01080,-1.927547,30.104243,Gasabo,Kimironko,5,1.0,piped,limited,low,rural
HH01081,-1.833821,30.136829,Gasabo,Kacyiru,3,2.0,protected_well,improved,medium,urban
HH01082,-1.841879,30.089551,Gasabo,Kacyiru,0,5.0,piped,limited,low,urban
HH01083,-1.856665,30.100685,Gasabo,Kacyiru,3,5.0,protected_well,improved,medium,urban
HH01084,-1.823067,30.096179,Gasabo,Kacyiru,1,5.0,piped,basic,low,urban
HH01085,-1.830984,30.147668,Gasabo,Kacyiru,0,2.0,protected_well,limited,low,rural
HH01086,-1.91221,30.072543,Gasabo,Kimironko,2,5.0,piped,improved,medium,urban
HH01087,-1.918647,30.15745,Gasabo,Remera,2,4.0,piped,improved,medium,urban
HH01088,-1.895685,30.16555,Gasabo,Remera,2,1.0,river_lake,basic,medium,rural
HH01089,-1.862212,30.081458,Gasabo,Kacyiru,2,3.0,piped,basic,low,urban
HH01090,-1.853393,30.163115,Gasabo,Kacyiru,0,2.0,protected_well,basic,medium,urban
HH01091,-1.843558,30.116345,Gasabo,Kacyiru,3,5.0,piped,improved,low,urban
HH01092,-1.90805,30.163073,Gasabo,Remera,3,3.0,piped,improved,low,urban
HH01093,-1.923732,30.107853,Gasabo,Kimironko,4,3.0,river_lake,limited,low,rural
HH01094,-1.918851,30.058209,Gasabo,Kimironko,1,5.0,river_lake,improved,medium,urban
HH01095,-1.856572,30.127114,Gasabo,Kacyiru,3,3.0,river_lake,improved,very_low,urban
HH01096,-1.861959,30.063921,Gasabo,Kacyiru,3,5.0,unprotected_well,basic,medium,urban
HH01097,-1.856962,30.158297,Gasabo,Kacyiru,0,3.0,piped,improved,low,urban
HH01098,-1.893944,30.069697,Gasabo,Kimironko,5,3.0,protected_well,open_defecation,low,rural
HH01099,-1.901397,30.093763,Gasabo,Kimironko,1,1.0,unprotected_well,improved,very_low,rural
HH01100,-1.823087,30.07545,Gasabo,Kacyiru,0,2.0,piped,improved,medium,urban
HH01101,-1.889821,30.157835,Gasabo,Remera,2,3.0,protected_well,improved,low,urban
HH01102,-1.898793,30.077169,Gasabo,Kimironko,2,5.0,piped,limited,very_low,urban
HH01103,-1.919297,30.152217,Gasabo,Remera,1,3.0,protected_well,limited,medium,rural
HH01104,-1.86032,30.097862,Gasabo,Kacyiru,1,5.0,piped,basic,very_low,urban
HH01105,-1.908366,30.13973,Gasabo,Remera,1,3.0,piped,improved,medium,urban
HH01106,-1.861261,30.138715,Gasabo,Kacyiru,2,3.0,unprotected_well,improved,high,urban
HH01107,-1.859726,30.057265,Gasabo,Kacyiru,3,3.0,piped,basic,medium,urban
HH01108,-1.888621,30.063569,Gasabo,Kimironko,3,2.0,protected_well,basic,medium,urban
HH01109,-1.87329,30.090914,Gasabo,Kacyiru,0,5.0,piped,improved,very_low,urban
HH01110,-1.851427,30.06102,Gasabo,Kacyiru,3,3.0,piped,improved,very_low,urban
HH01111,-1.843759,30.145149,Gasabo,Kacyiru,3,2.0,piped,improved,low,urban
HH01112,-1.918301,30.094672,Gasabo,Kimironko,2,3.0,unprotected_well,improved,medium,urban
HH01113,-1.893049,30.131514,Gasabo,Remera,2,2.0,unprotected_well,improved,low,urban
HH01114,-1.927209,30.106716,Gasabo,Kimironko,2,4.0,unprotected_well,limited,high,urban
HH01115,-1.923646,30.161255,Gasabo,Remera,1,5.0,piped,improved,very_low,urban
HH01116,-1.899549,30.165977,Gasabo,Remera,0,3.0,piped,basic,medium,urban
HH01117,-1.918672,30.07929,Gasabo,Kimironko,0,3.0,protected_well,basic,low,urban
HH01118,-1.851737,30.111636,Gasabo,Kacyiru,0,4.0,protected_well,improved,medium,urban
HH01119,-1.89795,30.135616,Gasabo,Remera,2,2.0,unprotected_well,limited,low,rural
HH01120,-1.926653,30.141704,Gasabo,Remera,3,5.0,piped,basic,very_low,urban
HH01121,-1.897646,30.157886,Gasabo,Remera,1,4.0,unprotected_well,limited,high,urban
HH01122,-1.837544,30.132433,Gasabo,Kacyiru,0,1.0,unprotected_well,limited,low,rural
HH01123,-1.882875,30.075365,Gasabo,Kimironko,3,3.0,piped,basic,very_low,rural
HH01124,-1.911153,30.142331,Gasabo,Remera,3,2.0,river_lake,basic,very_low,rural
HH01125,-1.881478,30.09249,Gasabo,Kimironko,1,2.0,protected_well,basic,medium,urban
HH01126,-1.865531,30.141055,Gasabo,Kacyiru,5,3.0,protected_well,basic,low,rural
HH01127,-1.837597,30.069146,Gasabo,Kacyiru,3,2.0,protected_well,limited,high,urban
HH01128,-1.919118,30.061342,Gasabo,Kimironko,3,3.0,river_lake,open_defecation,low,rural
HH01129,-1.893788,30.103403,Gasabo,Kimironko,0,5.0,protected_well,improved,medium,urban
HH01130,-1.910154,30.136647,Gasabo,Remera,1,2.0,unprotected_well,improved,high,urban
HH01131,-1.905289,30.127417,Gasabo,Remera,2,2.0,unprotected_well,improved,high,urban
HH01132,-1.832449,30.149199,Gasabo,Kacyiru,2,2.0,unprotected_well,improved,low,urban
HH01133,-1.907769,30.160819,Gasabo,Remera,0,1.0,unprotected_well,limited,medium,rural
HH01134,-1.874665,30.059011,Gasabo,Kacyiru,2,3.0,protected_well,improved,medium,urban
HH01135,-1.916786,30.164047,Gasabo,Remera,3,3.0,unprotected_well,improved,medium,urban
HH01136,-1.908328,30.142923,Gasabo,Remera,0,1.0,river_lake,basic,low,rural
HH01137,-1.87678,30.134848,Gasabo,Remera,0,4.0,piped,limited,low,urban
HH01138,-1.860441,30.127626,Gasabo,Kacyiru,2,2.0,piped,improved,very_low,urban
HH01139,-1.877809,30.11817,Gasabo,Remera,1,2.0,piped,improved,high,urban
HH01140,-1.911195,30.084737,Gasabo,Kimironko,3,3.0,river_lake,limited,very_low,rural
HH01141,-1.886046,30.151061,Gasabo,Remera,3,4.0,protected_well,improved,low,urban
HH01142,-1.826898,30.090518,Gasabo,Kacyiru,1,4.0,piped,limited,medium,urban
HH01143,-1.904962,30.150187,Gasabo,Remera,5,2.0,river_lake,limited,very_low,rural
HH01144,-1.822705,30.114703,Gasabo,Kacyiru,0,2.0,piped,improved,low,urban
HH01145,-1.900609,30.112103,Gasabo,Remera,0,4.0,unprotected_well,improved,high,urban
HH01146,-1.894943,30.140851,Gasabo,Remera,0,2.0,piped,limited,medium,urban
HH01147,-1.894281,30.08048,Gasabo,Kimironko,0,5.0,piped,improved,high,urban
HH01148,-1.893579,30.080041,Gasabo,Kimironko,0,3.0,protected_well,open_defecation,low,rural
HH01149,-1.894645,30.060839,Gasabo,Kimironko,1,2.0,piped,basic,medium,urban
