household_id,lat,lon,district,sector,children_under5,avg_meal_count,water_source,sanitation_tier,income_band,urban_rural,risk_score,risk_tier,top_drivers,intervention
HH00001,-1.955656,30.047895,Nyarugenge,Gitega,2,5.0,piped,open_defecation,low,urban,0.6817581326403982,high,Sanitation access | Income level | Number of children under 5,Sanitation — install improved latrine (VIP/pour-flush)
HH00895,-1.845763,30.123657,Gasabo,Kacyiru,3,3.0,piped,improved,low,urban,0.14364572882404517,low,Income level | Meal frequency (low) | Number of children under 5,Social protection — refer to Ubudehe / cash-transfer programme
HH00896,-1.895527,30.103154,Gasabo,Kimironko,1,3.0,protected_well,limited,low,urban,0.8089813938000721,critical,Income level | Sanitation access | Water source quality,Sanitation — install improved latrine (VIP/pour-flush)
HH00897,-1.851988,30.071224,Gasabo,Kacyiru,1,3.0,piped,improved,high,urban,0.010149692886525992,low,Meal frequency (low) | Number of children under 5 | Income level,Nutrition — enroll in supplementary feeding (RUTF / Imbuto)
HH00898,-1.898213,30.101339,Gasabo,Kimironko,0,3.0,piped,limited,low,urban,0.4874841912851583,moderate,Income level | Sanitation access | Meal frequency (low),Sanitation — install improved latrine (VIP/pour-flush)
HH00899,-1.897174,30.155588,Gasabo,Remera,1,5.0,piped,basic,medium,urban,0.03944061684291982,low,Income level | Sanitation access | Number of children under 5,Sanitation — install improved latrine (VIP/pour-flush)
HH00900,-1.924783,30.062413,Gasabo,Kimironko,2,2.0,protected_well,improved,medium,urban,0.18465407563927208,low,Water source quality | Meal frequency (low) | Income level,WASH upgrade — connect to protected/piped water source
HH00901,-1.887243,30.107049,Gasabo,Kimironko,1,2.0,piped,improved,low,urban,0.13694773443786823,low,Income level | Meal frequency (low) | Number of children under 5,Social protection — refer to Ubudehe / cash-transfer programme
HH00902,-1.861615,30.061837,Gasabo,Kacyiru,1,4.0,protected_well,limited,low,urban,0.7208375011955714,high,Income level | Sanitation access | Water source quality,Sanitation — install improved latrine (VIP/pour-flush)
HH00903,-1.848829,30.147172,Gasabo,Kacyiru,5,2.0,unprotected_well,basic,low,rural,0.951007361010288,critical,Water source quality | Income level | Meal frequency (low),WASH upgrade — connect to protected/piped water source
HH00904,-1.901599,30.133184,Gasabo,Remera,4,2.0,unprotected_well,limited,low,rural,0.9815246635322431,critical,Water source quality | Income level | Sanitation access,WASH upgrade — connect to protected/piped water source
HH00905,-1.896066,30.060347,Gasabo,Kimironko,2,3.0,protected_well,improved,medium,urban,0.12082561049721567,low,Water source quality | Income level | Meal frequency (low),WASH upgrade — connect to protected/piped water source
HH00906,-1.828456,30.098228,Gasabo,Kacyiru,2,2.0,piped,basic,medium,urban,0.19109764983095712,low,Meal frequency (low) | Income level | Sanitation access,Nutrition — enroll in supplementary feeding (RUTF / Imbuto)
HH00907,-1.919548,30.087564,Gasabo,Kimironko,1,4.0,piped,improved,low,urban,0.0561901173779254,low,Income level | Meal frequency (low) | Number of children under 5,Social protection — refer to Ubudehe / cash-transfer programme
HH00908,-1.881327,30.154505,Gasabo,Remera,3,5.0,piped,open_defecation,medium,urban,0.4769269518976865,moderate,Sanitation access | Income level | Number of children under 5,Sanitation — install improved latrine (VIP/pour-flush)
HH00909,-1.856405,30.06864,Gasabo,Kacyiru,2,2.0,piped,improved,low,urban,0.1729851721639555,low,Income level | Meal frequency (low) | Number of children under 5,Social protection — refer to Ubudehe / cash-transfer programme
HH00910,-1.8767,30.093203,Gasabo,Kimironko,2,5.0,unprotected_well,improved,high,urban,0.056072917156096115,low,Water source quality | Number of children under 5 | Meal frequency (low),WASH upgrade — connect to protected/piped water source
HH00911,-1.882632,30.146098,Gasabo,Remera,0,4.0,protected_well,improved,low,urban,0.13188714707017463,low,Income level | Water source quality | Meal frequency (low),Social protection — refer to Ubudehe / cash-transfer programme
HH00912,-1.90796,30.065928,Gasabo,Kimironko,5,3.0,piped,limited,very_low,rural,0.9179283996968518,critical,Income level | Sanitation access | Number of children under 5,Social protection — refer to Ubudehe / cash-transfer programme
HH00913,-1.835244,30.094318,Gasabo,Kacyiru,0,3.0,unprotected_well,improved,medium,rural,0.21816854007352804,low,Water source quality | Income level | Meal frequency (low),WASH upgrade — connect to protected/piped water source
HH00914,-1.877557,30.166758,Gasabo,Remera,0,3.0,piped,basic,medium,urban,0.0764056161958067,low,Income level | Sanitation access | Meal frequency (low),Sanitation — install improved latrine (VIP/pour-flush)
HH00915,-1.911956,30.068826,Gasabo,Kimironko,1,3.0,piped,improved,very_low,urban,0.22633553520938804,low,Income level | Meal frequency (low) | Number of children under 5,Social protection — refer to Ubudehe / cash-transfer programme
HH00916,-1.900935,30.076498,Gasabo,Kimironko,2,4.0,piped,improved,low,urban,0.07236524336320031,low,Income level | Number of children under 5 | Meal frequency (low),Social protection — refer to Ubudehe / cash-transfer programme
HH00917,-1.905915,30.131258,Gasabo,Remera,3,4.0,piped,improved,high,urban,0.010724988210392574,low,Number of children under 5 | Meal frequency (low) | Income level,Referral — CHW multi-child nutrition screening
HH00918,-1.924021,30.060459,Gasabo,Kimironko,3,4.0,protected_well,improved,low,urban,0.2568895275057178,low,Income level | Water source quality | Number of children under 5,Social protection — refer to Ubudehe / cash-transfer programme
HH00919,-1.860462,30.123948,Gasabo,Kacyiru,3,5.0,protected_well,basic,medium,urban,0.1924688133475824,low,Water source quality | Income level | Sanitation access,WASH upgrade — connect to protected/piped water source
HH00920,-1.921507,30.063815,Gasabo,Kimironko,3,4.0,unprotected_well,improved,low,urban,0.5500170806008896,high,Water source quality | Income level | Number of children under 5,WASH upgrade — connect to protected/piped water source
HH00921,-1.891732,30.129444,Gasabo,Remera,3,3.0,piped,limited,low,urban,0.6840904064500253,high,Income level | Sanitation access | Meal frequency (low),Sanitation — install improved latrine (VIP/pour-flush)
HH00922,-1.854632,30.13918,Gasabo,Kacyiru,4,1.0,unprotected_well,limited,very_low,rural,0.9961211619778971,critical,Income level | Water source quality | Sanitation access,Social protection — refer to Ubudehe / cash-transfer programme
HH00923,-1.839059,30.087832,Gasabo,Kacyiru,2,5.0,protected_well,basic,low,urban,0.361227730428378,moderate,Income level | Water source quality | Sanitation access,Social protection — refer to Ubudehe / cash-transfer programme
HH00924,-1.911638,30.121297,Gasabo,Remera,3,2.0,piped,limited,medium,urban,0.5329466404117341,moderate,Sanitation access | Meal frequency (low) | Income level,Sanitation — install improved latrine (VIP/pour-flush)
HH00925,-1.843435,30.133656,Gasabo,Kacyiru,3,2.0,protected_well,basic,very_low,urban,0.9083145938373167,critical,Income level | Water source quality | Meal frequency (low),Social protection — refer to Ubudehe / cash-transfer programme
HH00926,-1.915105,30.150952,Gasabo,Remera,1,5.0,piped,improved,medium,urban,0.011690275628086753,low,Income level | Number of children under 5 | Meal frequency (low),Social protection — refer to Ubudehe / cash-transfer programme
HH00927,-1.835714,30.135684,Gasabo,Kacyiru,1,5.0,unprotected_well,basic,very_low,urban,0.8207734277954595,critical,Income level | Water source quality | Sanitation access,Social protection — refer to Ubudehe / cash-transfer programme
HH00928,-1.890569,30.083247,Gasabo,Kimironko,3,2.0,piped,basic,medium,urban,0.2379208656421536,low,Meal frequency (low) | Income level | Sanitation access,Nutrition — enroll in supplementary feeding (RUTF / Imbuto)
HH00929,-1.898299,30.07878,Gasabo,Kimironko,3,3.0,piped,basic,medium,urban,0.15923325647490744,low,Income level | Sanitation access | Meal frequency (low),Sanitation — install improved latrine (VIP/pour-flush)
HH00930,-1.898795,30.099549,Gasabo,Kimironko,2,3.0,piped,improved,very_low,urban,0.27799483661713287,low,Income level | Meal frequency (low) | Number of children under 5,Social protection — refer to Ubudehe / cash-transfer programme
HH00931,-1.864178,30.143464,Gasabo,Kacyiru,3,1.0,river_lake,open_defecation,very_low,rural,0.9995453027717442,critical,Water source quality | Income level | Sanitation access,WASH upgrade — connect to protected/piped water source
HH00932,-1.912573,30.091606,Gasabo,Kimironko,0,4.0,protected_well,improved,high,urban,0.015861832290155847,low,Water source quality | Meal frequency (low) | Number of children under 5,WASH upgrade — connect to protected/piped water source
HH00933,-1.825117,30.11405,Gasabo,Kacyiru,2,2.0,protected_well,limited,low,urban,0.9005475496338574,critical,Income level | Sanitation access | Water source quality,Sanitation — install improved latrine (VIP/pour-flush)
HH00934,-1.889187,30.152873,Gasabo,Remera,5,1.0,river_lake,limited,low,rural,0.9972495748410812,critical,Water source quality | Income level | Sanitation access,WASH upgrade — connect to protected/piped water source
HH00935,-1.872038,30.057142,Gasabo,Kacyiru,3,2.0,unprotected_well,improved,very_low,rural,0.9083232889050438,critical,Income level | Water source quality | Meal frequency (low),Social protection — refer to Ubudehe / cash-transfer programme
HH00936,-1.916614,30.110215,Gasabo,Kimironko,2,2.0,piped,improved,high,urban,0.021535586337988008,low,Meal frequency (low) | Number of children under 5 | Income level,Nutrition — enroll in supplementary feeding (RUTF / Imbuto)
HH00937,-1.91145,30.138549,Gasabo,Remera,0,3.0,protected_well,limited,low,rural,0.7632214957685587,critical,Income level | Sanitation access | Water source quality,Sanitation — install improved latrine (VIP/pour-flush)
HH00938,-1.880517,30.057053,Gasabo,Kimironko,0,4.0,piped,improved,high,urban,0.004822831495418031,low,Meal frequency (low) | Number of children under 5 | Income level,Nutrition — enroll in supplementary feeding (RUTF / Imbuto)
HH00939,-1.889381,30.160786,Gasabo,Remera,1,4.0,unprotected_well,basic,high,urban,0.20790769193282516,low,Water source quality | Sanitation access | Meal frequency (low),WASH upgrade — connect to protected/piped water source
HH00940,-1.877092,30.109929,Gasabo,Kimironko,1,3.0,piped,improved,medium,urban,0.03007190435556627,low,Income level | Meal frequency (low) | Number of children under 5,Social protection — refer to Ubudehe / cash-transfer programme
HH00941,-1.854697,30.104231,Gasabo,Kacyiru,3,5.0,piped,improved,low,urban,0.05918720638349153,low,Income level | Number of children under 5 | Meal frequency (low),Social protection — refer to Ubudehe / cash-transfer programme
HH00942,-1.907635,30.06638,Gasabo,Kimironko,1,3.0,piped,improved,high,urban,0.010149692886525992,low,Meal frequency (low) | Number of children under 5 | Income level,Nutrition — enroll in supplementary feeding (RUTF / Imbuto)
HH00943,-1.877894,30.080486,Gasabo,Kimironko,2,5.0,protected_well,basic,medium,urban,0.15329082990368043,low,Water source quality | Income level | Sanitation access,WASH upgrade — connect to protected/piped water source
HH00944,-1.886184,30.0824,Gasabo,Kimironko,3,3.0,piped,open_defecation,high,urban,0.4489350735412739,moderate,Sanitation access | Meal frequency (low) | Number of children under 5,Sanitation — install improved latrine (VIP/pour-flush)
HH00945,-1.83128,30.079899,Gasabo,Kacyiru,1,3.0,unprotected_well,open_defecation,very_low,rural,0.9935139113302937,critical,Income level | Sanitation access | Water source quality,Sanitation — install improved latrine (VIP/pour-flush)
HH00946,-1.911953,30.083391,Gasabo,Kimironko,2,5.0,protected_well,limited,low,urban,0.6741127441206157,high,Income level | Sanitation access | Water source quality,Sanitation — install improved latrine (VIP/pour-flush)
HH00947,-1.911551,30.069921,Gasabo,Kimironko,3,3.0,piped,improved,medium,urban,0.05084798427290218,low,Income level | Meal frequency (low) | Number of children under 5,Social protection — refer to Ubudehe / cash-transfer programme
HH00948,-1.915121,30.114462,Gasabo,Remera,0,3.0,protected_well,basic,medium,urban,0.2189706017386576,low,Water source quality | Income level | Sanitation access,WASH upgrade — connect to protected/piped water source
HH00949,-1.837649,30.115448,Gasabo,Kacyiru,1,5.0,unprotected_well,limited,medium,urban,0.6386866093136518,high,Water source quality | Sanitation access | Income level,WASH upgrade — connect to protected/piped water source
HH00950,-1.839148,30.100907,Gasabo,Kacyiru,1,2.0,piped,open_defecation,low,urban,0.8772517746723596,critical,Sanitation access | Income level | Meal frequency (low),Sanitation — install improved latrine (VIP/pour-flush)
HH00951,-1.849764,30.150638,Gasabo,Kacyiru,3,5.0,piped,improved,low,urban,0.05918720638349153,low,Income level | Number of children under 5 | Meal frequency (low),Social protection — refer to Ubudehe / cash-transfer programme
HH00952,-1.912982,30.094223,Gasabo,Kimironko,0,5.0,piped,improved,low,urban,0.027465209575042282,low,Income level | Number of children under 5 | Meal frequency (low),Social protection — refer to Ubudehe / cash-transfer programme
HH00953,-1.887899,30.117218,Gasabo,Remera,1,3.0,unprotected_well,basic,medium,urban,0.5664647769734259,high,Water source quality | Income level | Sanitation access,WASH upgrade — connect to protected/piped water source
HH00954,-1.841951,30.118433,Gasabo,Kacyiru,3,5.0,protected_well,open_defecation,medium,urban,0.75206375891512,critical,Sanitation access | Water source quality | Income level,Sanitation — install improved latrine (VIP/pour-flush)
HH00955,-1.877501,30.06762,Gasabo,Kimironko,1,3.0,protected_well,limited,low,rural,0.8089813938000721,critical,Income level | Sanitation access | Water source quality,Sanitation — install improved latrine (VIP/pour-flush)
HH00956,-1.878756,30.134958,Gasabo,Remera,0,3.0,protected_well,improved,medium,urban,0.07347414855943528,low,Water source quality | Income level | Meal frequency (low),WASH upgrade — connect to protected/piped water source
HH00957,-1.889551,30.092722,Gasabo,Kimironko,3,4.0,piped,improved,high,urban,0.010724988210392574,low,Number of children under 5 | Meal frequency (low) | Income level,Referral — CHW multi-child nutrition screening
